current,action,reward,next
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 127.0, 'next_next_pipe_dist_to_player': 271.0, 'player_y': 77.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 123.0, 'next_next_pipe_dist_to_player': 267.0, 'player_y': 69.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 123.0, 'next_next_pipe_dist_to_player': 267.0, 'player_y': 69.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 119.0, 'next_next_pipe_dist_to_player': 263.0, 'player_y': 61.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 119.0, 'next_next_pipe_dist_to_player': 263.0, 'player_y': 61.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': 0.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 115.0, 'next_next_pipe_dist_to_player': 259.0, 'player_y': 61.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': 0.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 115.0, 'next_next_pipe_dist_to_player': 259.0, 'player_y': 61.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': 1.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 111.0, 'next_next_pipe_dist_to_player': 255.0, 'player_y': 62.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': 1.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 111.0, 'next_next_pipe_dist_to_player': 255.0, 'player_y': 62.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': 2.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 107.0, 'next_next_pipe_dist_to_player': 251.0, 'player_y': 64.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': 2.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 107.0, 'next_next_pipe_dist_to_player': 251.0, 'player_y': 64.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 103.0, 'next_next_pipe_dist_to_player': 247.0, 'player_y': 56.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 103.0, 'next_next_pipe_dist_to_player': 247.0, 'player_y': 56.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 99.0, 'next_next_pipe_dist_to_player': 243.0, 'player_y': 48.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 99.0, 'next_next_pipe_dist_to_player': 243.0, 'player_y': 48.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 95.0, 'next_next_pipe_dist_to_player': 239.0, 'player_y': 40.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 95.0, 'next_next_pipe_dist_to_player': 239.0, 'player_y': 40.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': 0.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 91.0, 'next_next_pipe_dist_to_player': 235.0, 'player_y': 40.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': 0.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 91.0, 'next_next_pipe_dist_to_player': 235.0, 'player_y': 40.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 87.0, 'next_next_pipe_dist_to_player': 231.0, 'player_y': 32.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 87.0, 'next_next_pipe_dist_to_player': 231.0, 'player_y': 32.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 83.0, 'next_next_pipe_dist_to_player': 227.0, 'player_y': 24.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 83.0, 'next_next_pipe_dist_to_player': 227.0, 'player_y': 24.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -7.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 79.0, 'next_next_pipe_dist_to_player': 223.0, 'player_y': 17.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -7.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 79.0, 'next_next_pipe_dist_to_player': 223.0, 'player_y': 17.0}",119,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 75.0, 'next_next_pipe_dist_to_player': 219.0, 'player_y': 9.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 75.0, 'next_next_pipe_dist_to_player': 219.0, 'player_y': 9.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 71.0, 'next_next_pipe_dist_to_player': 215.0, 'player_y': 1.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 71.0, 'next_next_pipe_dist_to_player': 215.0, 'player_y': 1.0}",,0.0,"{'next_next_pipe_top_y': 35, 'player_vel': -7.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 67.0, 'next_next_pipe_dist_to_player': 211.0, 'player_y': -6.0}"
"{'next_next_pipe_top_y': 35, 'player_vel': -7.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 67.0, 'next_next_pipe_dist_to_player': 211.0, 'player_y': -6.0}",119,-5.0,"{'next_next_pipe_top_y': 35, 'player_vel': -8.0, 'next_pipe_bottom_y': 201, 'next_pipe_top_y': 101, 'next_next_pipe_bottom_y': 135, 'next_pipe_dist_to_player': 63.0, 'next_next_pipe_dist_to_player': 207.0, 'player_y': -14.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 283, 'next_next_pipe_dist_to_player': 427.0, 'player_y': 256}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -16.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 279.0, 'next_next_pipe_dist_to_player': 423.0, 'player_y': 240.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -16.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 279.0, 'next_next_pipe_dist_to_player': 423.0, 'player_y': 240.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 275.0, 'next_next_pipe_dist_to_player': 419.0, 'player_y': 240.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 275.0, 'next_next_pipe_dist_to_player': 419.0, 'player_y': 240.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 271.0, 'next_next_pipe_dist_to_player': 415.0, 'player_y': 241.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 271.0, 'next_next_pipe_dist_to_player': 415.0, 'player_y': 241.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 267.0, 'next_next_pipe_dist_to_player': 411.0, 'player_y': 243.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 267.0, 'next_next_pipe_dist_to_player': 411.0, 'player_y': 243.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 263.0, 'next_next_pipe_dist_to_player': 407.0, 'player_y': 235.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 263.0, 'next_next_pipe_dist_to_player': 407.0, 'player_y': 235.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 259.0, 'next_next_pipe_dist_to_player': 403.0, 'player_y': 235.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 259.0, 'next_next_pipe_dist_to_player': 403.0, 'player_y': 235.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 255.0, 'next_next_pipe_dist_to_player': 399.0, 'player_y': 236.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 255.0, 'next_next_pipe_dist_to_player': 399.0, 'player_y': 236.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 251.0, 'next_next_pipe_dist_to_player': 395.0, 'player_y': 228.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 251.0, 'next_next_pipe_dist_to_player': 395.0, 'player_y': 228.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 247.0, 'next_next_pipe_dist_to_player': 391.0, 'player_y': 228.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 247.0, 'next_next_pipe_dist_to_player': 391.0, 'player_y': 228.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 243.0, 'next_next_pipe_dist_to_player': 387.0, 'player_y': 229.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 243.0, 'next_next_pipe_dist_to_player': 387.0, 'player_y': 229.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 239.0, 'next_next_pipe_dist_to_player': 383.0, 'player_y': 221.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 239.0, 'next_next_pipe_dist_to_player': 383.0, 'player_y': 221.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 235.0, 'next_next_pipe_dist_to_player': 379.0, 'player_y': 221.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 235.0, 'next_next_pipe_dist_to_player': 379.0, 'player_y': 221.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 231.0, 'next_next_pipe_dist_to_player': 375.0, 'player_y': 222.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 231.0, 'next_next_pipe_dist_to_player': 375.0, 'player_y': 222.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 227.0, 'next_next_pipe_dist_to_player': 371.0, 'player_y': 224.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 227.0, 'next_next_pipe_dist_to_player': 371.0, 'player_y': 224.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 223.0, 'next_next_pipe_dist_to_player': 367.0, 'player_y': 216.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 223.0, 'next_next_pipe_dist_to_player': 367.0, 'player_y': 216.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 219.0, 'next_next_pipe_dist_to_player': 363.0, 'player_y': 216.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 219.0, 'next_next_pipe_dist_to_player': 363.0, 'player_y': 216.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 215.0, 'next_next_pipe_dist_to_player': 359.0, 'player_y': 217.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 215.0, 'next_next_pipe_dist_to_player': 359.0, 'player_y': 217.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 211.0, 'next_next_pipe_dist_to_player': 355.0, 'player_y': 209.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 211.0, 'next_next_pipe_dist_to_player': 355.0, 'player_y': 209.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 207.0, 'next_next_pipe_dist_to_player': 351.0, 'player_y': 209.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 207.0, 'next_next_pipe_dist_to_player': 351.0, 'player_y': 209.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 203.0, 'next_next_pipe_dist_to_player': 347.0, 'player_y': 201.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 203.0, 'next_next_pipe_dist_to_player': 347.0, 'player_y': 201.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 199.0, 'next_next_pipe_dist_to_player': 343.0, 'player_y': 201.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 199.0, 'next_next_pipe_dist_to_player': 343.0, 'player_y': 201.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 195.0, 'next_next_pipe_dist_to_player': 339.0, 'player_y': 202.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 195.0, 'next_next_pipe_dist_to_player': 339.0, 'player_y': 202.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 191.0, 'next_next_pipe_dist_to_player': 335.0, 'player_y': 194.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 191.0, 'next_next_pipe_dist_to_player': 335.0, 'player_y': 194.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 187.0, 'next_next_pipe_dist_to_player': 331.0, 'player_y': 194.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 187.0, 'next_next_pipe_dist_to_player': 331.0, 'player_y': 194.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 183.0, 'next_next_pipe_dist_to_player': 327.0, 'player_y': 195.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 183.0, 'next_next_pipe_dist_to_player': 327.0, 'player_y': 195.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 179.0, 'next_next_pipe_dist_to_player': 323.0, 'player_y': 197.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 179.0, 'next_next_pipe_dist_to_player': 323.0, 'player_y': 197.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 3.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 175.0, 'next_next_pipe_dist_to_player': 319.0, 'player_y': 200.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 3.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 175.0, 'next_next_pipe_dist_to_player': 319.0, 'player_y': 200.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 4.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 171.0, 'next_next_pipe_dist_to_player': 315.0, 'player_y': 204.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 4.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 171.0, 'next_next_pipe_dist_to_player': 315.0, 'player_y': 204.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 5.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 167.0, 'next_next_pipe_dist_to_player': 311.0, 'player_y': 209.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 5.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 167.0, 'next_next_pipe_dist_to_player': 311.0, 'player_y': 209.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 163.0, 'next_next_pipe_dist_to_player': 307.0, 'player_y': 201.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 163.0, 'next_next_pipe_dist_to_player': 307.0, 'player_y': 201.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 159.0, 'next_next_pipe_dist_to_player': 303.0, 'player_y': 201.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 159.0, 'next_next_pipe_dist_to_player': 303.0, 'player_y': 201.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 155.0, 'next_next_pipe_dist_to_player': 299.0, 'player_y': 193.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 155.0, 'next_next_pipe_dist_to_player': 299.0, 'player_y': 193.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 151.0, 'next_next_pipe_dist_to_player': 295.0, 'player_y': 193.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 151.0, 'next_next_pipe_dist_to_player': 295.0, 'player_y': 193.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 147.0, 'next_next_pipe_dist_to_player': 291.0, 'player_y': 194.0}"
